"Condition_Status","Phase","Tg","Tx","Tl","Rc","Dmax","Tg_new","Tx_new","Tl_new","gamma","Trg","delta_Tx","MagpieData minimum Number","MagpieData maximum Number","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData mode Number","MagpieData minimum MendeleevNumber","MagpieData maximum MendeleevNumber","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData mode MendeleevNumber","MagpieData minimum AtomicWeight","MagpieData maximum AtomicWeight","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData mode AtomicWeight","MagpieData minimum MeltingT","MagpieData maximum MeltingT","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData mode MeltingT","MagpieData minimum Column","MagpieData maximum Column","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData mode Column","MagpieData minimum Row","MagpieData maximum Row","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData mode Row","MagpieData minimum CovalentRadius","MagpieData maximum CovalentRadius","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData mode CovalentRadius","MagpieData minimum Electronegativity","MagpieData maximum Electronegativity","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData mode Electronegativity","MagpieData minimum NsValence","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData mode NsValence","MagpieData maximum NpValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData mode NpValence","MagpieData minimum NdValence","MagpieData maximum NdValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData mode NdValence","MagpieData maximum NfValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData mode NfValence","MagpieData minimum NValence","MagpieData maximum NValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData mode NValence","MagpieData maximum NsUnfilled","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData mode NsUnfilled","MagpieData maximum NpUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData mode NpUnfilled","MagpieData minimum NdUnfilled","MagpieData maximum NdUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData mode NdUnfilled","MagpieData maximum NfUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData mode NfUnfilled","MagpieData minimum NUnfilled","MagpieData maximum NUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData mode NUnfilled","MagpieData minimum GSvolume_pa","MagpieData maximum GSvolume_pa","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData mode GSvolume_pa","MagpieData maximum GSbandgap","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData mode GSbandgap","MagpieData minimum GSmagmom","MagpieData maximum GSmagmom","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData mode GSmagmom","MagpieData minimum SpaceGroupNumber","MagpieData maximum SpaceGroupNumber","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","MagpieData mode SpaceGroupNumber","0-norm","2-norm","3-norm","5-norm","7-norm","10-norm","avg s valence electrons","avg p valence electrons","avg d valence electrons","avg f valence electrons","frac s valence electrons","frac p valence electrons","frac d valence electrons","frac f valence electrons","max ionic char","avg ionic char","mixing_entropy_J_per_molK","VEC","num_elements","max_elem_fraction","min_elem_fraction","weighted_mean_atomic_number","weighted_std_atomic_number","weighted_mean_atomic_weight","weighted_std_atomic_weight","weighted_mean_electronegativity","weighted_std_electronegativity","atomic_size_mismatch_delta","weighted_mean_atomic_radius","weighted_std_atomic_radius","weighted_range_atomic_radius","weighted_mean_covalent_radius","weighted_std_covalent_radius","electronegativity_range","pairwise_weighted_absdiff_chi","Hmix_est_chi_sq","Hmix_final","Omega_parameter","weighted_mean_melting_point","weighted_std_melting_point","fraction_transition_metal","fraction_lanthanoid_actinoid","fraction_metal","atomic_mass_range"
"Valid","MMG",647,728,,,,,,,,,81,5,26,21,23,5.04,26,55,78,23,57.96,4.9728,55,10.811,55.845,45.034,49.33054,10.9442928,55.845,1687,2348,661,1870.48,114.6048,1811,8,14,6,8.84,1.4112,8,2,4,2,3.72,0.4704,4,84,132,48,125.4,11.088,132,1.83,2.04,0.21,1.858,0.04704,1.83,2,0,2,0,2,2,2,0.2,0.336,0,0,6,6,5.04,1.6128,6,0,0,0,0,0,3,8,5,7.24,1.2768,8,0,0,0,0,0,5,5,0.76,1.2768,0,0,4,4,3.36,1.0752,4,0,0,0,0,0,4,5,1,4.12,0.2112,4,7.1725,20.44,13.2675,10.6915,0.844559999999999,10.73,1.524,1.524,0.2138,0.359184,0,0,2.1106628,2.1106628,1.772956752,0.56734616064,2.1106628,166,229,63,221.36,13.2864,229,3,0.849470423263812,0.840845709103803,0.840010036730342,0.840000145778432,0.840000000297376,2,0.2,5.04,0,0.276243093922652,0.027624309392265,0.696132596685083,0,0.010964447422522,0.001169813569985,4.40370110281951,14.52,3,0.84,0.04,23,3.33850265837845,49.33054,7.21336401635759,1.858,0.032140292469111,0.065856376353836,1.322,0.087062129539772,0.55,1.322,0.087062129539772,0.21,0.096768,0.018816,0.018816,437795.66764968,1870.6,76.5246162747648,0.333333333333333,0,0.333333333333333,45.034
"Valid","MMG",694,726,1480,51000,0.312,,,,0.333946642134315,0.468918918918919,32,5,26,21,22.61,5.6274,26,55,78,23,58.01,4.9966,55,10.811,55.845,45.034,48.53471,12.1350814,55.845,1687,2348,661,1889.07,137.679,1811,8,14,6,8.87,1.4442,8,2,4,2,3.68,0.5312,4,84,132,48,124.38,12.6492,132,1.83,2.04,0.21,1.8629,0.054614,1.83,2,0,2,0,2,2,2,0.19,0.3154,0,0,6,6,4.98,1.6932,6,0,0,0,0,0,3,8,5,7.17,1.3778,8,0,0,0,0,0,5,5,0.83,1.3778,0,0,4,4,3.32,1.1288,4,0,0,0,0,0,4,5,1,4.15,0.255,4,7.1725,20.44,13.2675,10.390575,0.965422499999999,10.73,1.524,1.524,0.24406,0.4051396,0,0,2.1106628,2.1106628,1.751850124,0.59562904216,2.1106628,166,229,63,219.51,16.053,229,3,0.843682404699778,0.831633691372954,0.83003200064513,0.830000746571441,0.830000003084677,2,0.19,4.98,0,0.278940027894003,0.02649930264993,0.694560669456067,0,0.010964447422522,0.001400060297753,4.30241851967195,14.27,3,0.83,0.02,22.61,3.86317004285341,48.53471,8.30671896031751,1.8629,0.038104094766836,0.077028532911947,1.3115,0.101022920914018,0.55,1.3115,0.101022920914018,0.21,0.110908,0.02252236,0.02252236,360895.355343479,1889.22,94.8037354280937,0.333333333333333,0,0.333333333333333,45.034
"Valid","MMG",831,870,1509,,1.5,,,,0.371794871794872,0.550695825049702,39,5,41,36,22.07,7.8522,26,47,72,25,58.43,6.2422,55,10.811,92.90638,82.09538,47.7108628,16.973936888,55.845,1811,2750,939,1990.85,255.387,1811,5,13,8,8.97,1.8538,8,2,5,3,3.6,0.736,4,84,164,80,122.88,17.8848,132,1.6,2.04,0.44,1.8645,0.08073,1.83,1,1,1.94,0.1128,2,1,1,0.23,0.3542,0,0,6,6,4.5,2.13,6,0,0,0,0,0,3,8,5,6.67,1.8886,8,1,1,0.06,0.1128,0,5,5,1.15,1.771,0,0,6,6,3.2,1.472,4,0,0,0,0,0,4,7,3,4.41,0.5822,4,7.1725,18.18,11.0075,10.358775,1.4656865,10.73,1.524,1.524,0.35052,0.5398008,0,0,2.1106628,2.1106628,1.498570588,0.86917094104,2.1106628,166,229,63,214.51,22.3146,229,3,0.748732261893395,0.71809553279163,0.710506454662609,0.710037967565602,0.71000090354829,1.94,0.23,4.5,0,0.290854572713643,0.03448275862069,0.674662668665667,0,0.047247390196789,0.003002184234078,6.23583229250759,13.29,3,0.71,0.06,22.07,4.94874498635765,47.7108628,10.6176968182524,1.8645,0.049811596541368,0.103394865456141,1.2765,0.131983545754764,0.6,1.2765,0.131983545754764,0.44,0.200652,0.048507,0.048507,255963.901307235,1991.08,158.737713136608,0.666666666666667,0,0.666666666666667,82.09538
"Valid","MMG",691,728,1505,68000,0.282,,,,0.331511839708561,0.459136212624585,37,5,26,21,22.73,5.4936,26,55,78,23,57.78,4.6704,55,10.811,55.845,45.034,48.812305,11.8149276,55.845,1687,2348,661,1890.31,137.307,1811,8,14,6,8.81,1.3608,8,2,4,2,3.69,0.5208,4,84,132,48,124.59,12.4488,132,1.83,2.04,0.21,1.8622,0.054096,1.83,2,0,2,0,2,2,2,0.17,0.2856,0,0,6,6,5.04,1.6128,6,0,0,0,0,0,3,8,5,7.21,1.3272,8,0,0,0,0,0,5,5,0.79,1.3272,0,0,4,4,3.36,1.0752,4,0,0,0,0,0,4,5,1,4.15,0.255,4,7.1725,20.44,13.2675,10.293475,0.9362925,10.73,1.524,1.524,0.23633,0.3970344,0,0,2.1106628,2.1106628,1.772956752,0.56734616064,2.1106628,166,229,63,219.53,16.059,229,3,0.853346354067327,0.841591841641916,0.840030502692582,0.840000694806675,0.840000002769485,2,0.17,5.04,0,0.277392510402219,0.023578363384189,0.699029126213592,0,0.010964447422522,0.001399136097062,3.96663509769055,14.31,3,0.84,0.01,22.73,3.82432631714397,48.812305,8.21177935536381,1.8622,0.037987183206971,0.07614040151293,1.3145,0.100086557788746,0.55,1.3145,0.100086557788746,0.21,0.109032,0.02250864,0.02250864,333150.514044693,1890.46,95.8647352842534,0.333333333333333,0,0.333333333333333,45.034
"Valid","MMG",843,913,1533,,,,,,0.384259259259259,0.549902152641879,70,5,40,35,22.78,7.8232,26,44,72,28,57.64,6.3184,55,10.811,91.224,80.413,49.47542,17.0123448,55.845,1811,2348,537,1960.84,203.7824,1811,4,13,9,8.7,1.892,8,2,5,3,3.66,0.7304,4,84,175,91,125.74,18.3656,132,1.33,2.04,0.71,1.8262,0.09924,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.28,2.3392,6,0,0,0,0,0,3,8,5,6.5,2.04,8,0,0,0,0,0,5,5,1.1,1.716,0,0,8,8,3.52,1.5488,4,0,0,0,0,0,4,8,4,4.62,0.8432,4,7.1725,23.195,16.0225,11.19385,2.40023,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.435250704,0.91856045056,2.1106628,166,229,63,211.64,23.6096,229,3,0.721664742106749,0.688295168101788,0.680490712576059,0.680036180582385,0.68000085468803,2,0.22,4.28,0,0.307692307692308,0.033846153846154,0.658461538461538,0,0.118407193312251,0.008365151315962,6.86456249349079,13.18,3,0.68,0.1,22.78,4.80210857020122,49.47542,10.4184784229912,1.8262,0.068419344866785,0.095877575469023,1.294,0.124065582656916,0.7,1.294,0.124065582656916,0.71,0.324144,0.13875024,0.13875024,97021.9505450082,1961.06,134.071215295752,0.666666666666667,0,0.666666666666667,80.413
"Valid","MMG",819,865,1494,,,,,,0.373973194984868,0.548192771084337,46,5,41,36,22.07,7.8522,26,47,72,25,58.43,6.2422,55,10.811,92.90638,82.09538,47.7108628,16.973936888,55.845,1811,2750,939,1990.85,255.387,1811,5,13,8,8.97,1.8538,8,2,5,3,3.6,0.736,4,84,164,80,122.88,17.8848,132,1.6,2.04,0.44,1.8645,0.08073,1.83,1,1,1.94,0.1128,2,1,1,0.23,0.3542,0,0,6,6,4.5,2.13,6,0,0,0,0,0,3,8,5,6.67,1.8886,8,1,1,0.06,0.1128,0,5,5,1.15,1.771,0,0,6,6,3.2,1.472,4,0,0,0,0,0,4,7,3,4.41,0.5822,4,7.1725,18.18,11.0075,10.358775,1.4656865,10.73,1.524,1.524,0.35052,0.5398008,0,0,2.1106628,2.1106628,1.498570588,0.86917094104,2.1106628,166,229,63,214.51,22.3146,229,3,0.748732261893395,0.71809553279163,0.710506454662609,0.710037967565602,0.71000090354829,1.94,0.23,4.5,0,0.290854572713643,0.03448275862069,0.674662668665667,0,0.047247390196789,0.003002184234078,6.2358322925076,13.29,3,0.71,0.06,22.07,4.94874498635765,47.7108628,10.6176968182524,1.8645,0.049811596541368,0.103394865456141,1.2765,0.131983545754764,0.6,1.2765,0.131983545754764,0.44,0.200652,0.048507,0.048507,255963.901307235,1991.08,158.737713136608,0.666666666666667,0,0.666666666666667,82.09538
"Valid","MMG",897,981,1497,,,,,,0.409774436090226,0.599198396793587,84,5,74,69,25.04,8.8176,26,12,72,60,55.92,7.0752,55,10.811,183.84,173.029,55.600871,19.70754324,55.845,1799,3695,1896,2041.46,333.3024,1811,3,13,10,8.68,1.9008,8,2,6,4,3.74,0.7656,4,84,190,106,126.72,18.7968,132,1.22,2.36,1.14,1.8714,0.132816,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.26,2.2968,6,14,14,0.84,1.5792,0,3,20,17,7.32,2.4192,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.54,1.5576,4,0,0,0,0,0,4,9,5,4.64,0.8448,4,7.1725,32.365,25.1925,11.56465,3.034284,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.393037448,0.94726546464,2.1106628,166,229,63,213.04,22.9824,229,4,0.700856618717409,0.66837207808225,0.660543951752872,0.660043113121916,0.660001117712367,2,0.22,4.26,0.84,0.273224043715847,0.030054644808743,0.581967213114754,0.114754098360656,0.277400390009806,0.011169906546759,7.85681447635048,13.16,4,0.66,0.06,25.04,5.40092898675774,55.600871,12.661712421635,1.8714,0.067152098641815,0.094418180979133,1.3,0.122743635272873,0.95,1.3,0.122743635272873,1.14,0.379152,0.18867216,0.18867216,85021.027903588,2041.68,194.430865520061,0.75,0,0.75,173.029
"Valid","MMG",880,925,1509,,,,,,0.387191293428213,0.583167660702452,45,5,39,34,22.2,7.568,26,12,72,60,56.28,7.1056,55,10.811,88.90585,78.09485,47.978139,16.35354116,55.845,1728,2348,620,1926.76,185.3456,1811,3,13,10,8.84,1.8768,8,2,5,3,3.62,0.7128,4,84,190,106,124.76,17.9648,132,1.22,2.04,0.82,1.8412,0.090224,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,8,8,4.42,2.3552,6,0,0,0,0,0,3,10,7,6.64,2.0384,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.38,1.5424,4,0,0,0,0,0,2,9,7,4.48,0.7712,4,7.1725,32.365,25.1925,11.23725,2.53533,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.489371854,0.8698073244,2.1106628,166,229,63,212.96,22.9376,229,4,0.736478105580879,0.707319123685364,0.700429413688638,0.700030287600729,0.70000065817836,2,0.22,4.42,0,0.301204819277108,0.033132530120482,0.66566265060241,0,0.154730696472182,0.007637389971693,6.89955447164095,13.32,4,0.7,0.02,22.2,4.73537495875459,47.978139,10.1617251941645,1.8412,0.058012056126292,0.095584356419576,1.302,0.124450832058287,0.95,1.302,0.124450832058287,0.82,0.285216,0.12812224,0.12812224,103770.457616561,1926.98,123.636767965521,0.75,0,0.75,78.09485
"Valid","MMG",874,910,1503,,,,,,0.382835506941523,0.581503659347971,36,5,39,34,22.22,7.5768,26,12,72,60,56.34,7.17,55,10.811,88.90585,78.09485,48.006623,16.36607412,55.845,1728,2348,620,1925.93,185.7108,1811,3,13,10,8.86,1.89,8,2,5,3,3.62,0.7128,4,84,190,106,124.68,17.94,132,1.22,2.04,0.82,1.842,0.0912,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,8,8,4.44,2.3664,6,0,0,0,0,0,3,10,7,6.66,2.0496,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.36,1.56,4,0,0,0,0,0,2,9,7,4.46,0.7824,4,7.1725,32.365,25.1925,11.23315,2.535822,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.474219173,0.87829220526,2.1106628,166,229,63,212.92,22.9152,229,4,0.727323861838727,0.697542402238898,0.690454830644183,0.690033018166451,0.690000749176005,2,0.22,4.44,0,0.3003003003003,0.033033033033033,0.666666666666667,0,0.154730696472182,0.007647286076812,7.17657371019965,13.34,4,0.69,0.03,22.22,4.71151733521166,48.006623,10.1162457311708,1.842,0.057991171741913,0.095294556470168,1.3015,0.124025865245924,0.95,1.3015,0.124025865245924,0.82,0.286848,0.128304,0.128304,107737.540932421,1926.15,122.720903323354,0.75,0,0.75,78.09485
"Valid","MMG",874,971,1504,,,,,,0.408326324642557,0.581117021276596,97,5,74,69,24.08,8.3952,26,12,72,60,56,7.04,55,10.811,183.84,173.029,53.040971,18.58118724,55.845,1799,3695,1896,2003.78,286.7544,1811,3,13,10,8.72,1.8832,8,2,6,4,3.7,0.748,4,84,190,106,126.12,18.5328,132,1.22,2.36,1.14,1.8608,0.118784,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.3,2.312,6,14,14,0.56,1.0752,0,3,20,17,7.08,2.2848,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.5,1.54,4,0,0,0,0,0,4,9,5,4.6,0.816,4,7.1725,32.365,25.1925,11.45825,2.87615,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.435250704,0.91856045056,2.1106628,166,229,63,213.04,22.9824,229,4,0.718331399842719,0.687788198729972,0.680482206154871,0.680036040415127,0.680000854368336,2,0.22,4.3,0.56,0.282485875706215,0.031073446327684,0.607344632768362,0.07909604519774,0.277400390009806,0.010039736630271,7.42413552818373,13.2,4,0.68,0.04,24.08,4.91050205172547,53.040971,11.043316807736,1.8608,0.062208300410797,0.095003457633251,1.301,0.123599498380859,0.95,1.301,0.123599498380859,1.14,0.348384,0.16926144,0.16926144,87899.332526016,2004,166.466835135411,0.75,0,0.75,173.029
"Valid","MMG",866,891,1469,,,,,,0.381584582441113,0.589516678012253,25,5,39,34,22.26,7.5944,26,12,72,60,56.46,7.2916,55,10.811,88.90585,78.09485,48.063591,16.39114004,55.845,1728,2348,620,1924.27,186.4412,1811,3,13,10,8.9,1.914,8,2,5,3,3.62,0.7128,4,84,190,106,124.52,17.8808,132,1.22,2.04,0.82,1.8436,0.093056,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,8,8,4.48,2.3888,6,0,0,0,0,0,3,10,7,6.7,2.072,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.32,1.5928,4,0,0,0,0,0,2,9,7,4.42,0.8048,4,7.1725,32.365,25.1925,11.22495,2.536806,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.443913811,0.89344364526,2.1106628,166,229,63,212.84,22.8704,229,4,0.70950687100267,0.678062535745825,0.670511797719526,0.670039391058091,0.670000976229405,2,0.22,4.48,0,0.298507462686567,0.032835820895522,0.66865671641791,0,0.154730696472182,0.00766611905464,7.64946630632696,13.38,4,0.67,0.05,22.26,4.66786351985574,48.063591,10.0317503874805,1.8436,0.057973608340348,0.094711262607018,1.3005,0.123171997020427,0.95,1.3005,0.123171997020427,0.82,0.28992,0.12865216,0.12865216,114427.316352471,1924.49,121.066670691566,0.75,0,0.75,78.09485
"Valid","MMG",867,970,1521,,,,,,0.406197654941374,0.570019723865878,103,5,74,69,23.12,7.9728,26,12,72,60,56.08,7.0048,55,10.811,183.84,173.029,50.481071,17.45483124,55.845,1799,3695,1896,1966.1,237.192,1811,3,13,10,8.76,1.8656,8,2,6,4,3.66,0.7304,4,84,190,106,125.52,18.2688,132,1.22,2.36,1.14,1.8502,0.103904,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.34,2.324,6,14,14,0.28,0.5488,0,3,20,17,6.84,2.1504,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.46,1.5224,4,0,0,0,0,0,4,9,5,4.56,0.784,4,7.1725,32.365,25.1925,11.35185,2.709504,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.47746396,0.886478376,2.1106628,166,229,63,213.04,22.9824,229,4,0.736478105580879,0.707319123685364,0.700429413688638,0.700030287600729,0.70000065817836,2,0.22,4.34,0.28,0.292397660818713,0.032163742690059,0.634502923976608,0.04093567251462,0.277400390009806,0.0088553139577,6.89955447164095,13.24,4,0.7,0.02,23.12,4.67963444726188,50.481071,10.1338563195605,1.8502,0.058967863247705,0.095584356419576,1.302,0.124450832058287,0.95,1.302,0.124450832058287,1.14,0.31592,0.14895184,0.14895184,91081.3317149083,1966.32,142.143998388113,0.75,0,0.75,173.029
"Valid","MMG",868,973,1505,,,,,,0.410029498525074,0.576744186046512,105,5,74,69,23.6,8.184,26,12,72,60,56.04,7.0224,55,10.811,183.84,173.029,51.761021,18.01800924,55.845,1799,3695,1896,1984.94,262.35,1811,3,13,10,8.74,1.8744,8,2,6,4,3.68,0.7392,4,84,190,106,125.82,18.4008,132,1.22,2.36,1.14,1.8555,0.11145,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.32,2.3184,6,14,14,0.42,0.8148,0,3,20,17,6.96,2.2176,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.48,1.5312,4,0,0,0,0,0,4,9,5,4.58,0.8004,4,7.1725,32.365,25.1925,11.40505,2.793891,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.456357332,0.90294154584,2.1106628,166,229,63,213.04,22.9824,229,4,0.727323861838727,0.697542402238898,0.690454830644183,0.690033018166451,0.690000749176005,2,0.22,4.32,0.42,0.28735632183908,0.031609195402299,0.620689655172414,0.060344827586207,0.277400390009806,0.009454306888496,7.17657371019965,13.22,4,0.69,0.03,23.6,4.75675519655994,51.761021,10.4771374965687,1.8555,0.060333218462137,0.095294556470168,1.3015,0.124025865245924,0.95,1.3015,0.124025865245924,1.14,0.332364,0.159219,0.159219,89478.3101668172,1985.16,153.636104319265,0.75,0,0.75,173.029
"Valid","MMG",872,907,1470,,,,,,0.387275832621691,0.593197278911565,35,5,39,34,22.24,7.5856,26,12,72,60,56.4,7.232,55,10.811,88.90585,78.09485,48.035107,16.37860708,55.845,1728,2348,620,1925.1,186.076,1811,3,13,10,8.88,1.9024,8,2,5,3,3.62,0.7128,4,84,190,106,124.6,17.912,132,1.22,2.04,0.82,1.8428,0.092144,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,8,8,4.46,2.3776,6,0,0,0,0,0,3,10,7,6.68,2.0608,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.34,1.5768,4,0,0,0,0,0,2,9,7,4.44,0.7936,4,7.1725,32.365,25.1925,11.22905,2.536314,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.459066492,0.88617097888,2.1106628,166,229,63,212.88,22.8928,229,4,0.718331399842719,0.687788198729972,0.680482206154871,0.680036040415127,0.680000854368336,2,0.22,4.46,0,0.29940119760479,0.032934131736527,0.667664670658683,0,0.154730696472182,0.007656862437794,7.42413552818373,13.36,4,0.68,0.04,22.24,4.68901627209802,48.035107,10.0729230367134,1.8428,0.057978649863549,0.095003457633251,1.301,0.123599498380859,0.95,1.301,0.123599498380859,0.82,0.288416,0.12848064,0.12848064,111252.844125087,1925.32,121.86428742827,0.75,0,0.75,78.09485
"Valid","MMG",845,956,1423,,,,,,0.421516754850088,0.593815881939564,111,5,74,69,22.64,7.7616,26,12,72,60,56.12,6.9872,55,10.811,183.84,173.029,49.201121,16.89165324,55.845,1799,3695,1896,1947.26,211.2804,1811,3,13,10,8.78,1.8568,8,2,6,4,3.64,0.7216,4,84,190,106,125.22,18.1368,132,1.22,2.36,1.14,1.8449,0.096146,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.36,2.3288,6,14,14,0.14,0.2772,0,3,20,17,6.72,2.0832,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.44,1.5136,4,0,0,0,0,0,4,9,5,4.54,0.7668,4,7.1725,32.365,25.1925,11.29865,2.622989,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.498570588,0.86917094104,2.1106628,166,229,63,213.04,22.9824,229,4,0.745788173679363,0.717112924395829,0.710405759301234,0.710027816874115,0.710000579296712,2,0.22,4.36,0.14,0.297619047619048,0.032738095238095,0.648809523809524,0.020833333333333,0.277400390009806,0.008242757837884,6.57784214099075,13.26,4,0.71,0.01,22.64,4.68817869966579,49.201121,10.0534356612857,1.8449,0.058194038887158,0.095872661526827,1.3025,0.124874141638692,0.95,1.3025,0.124874141638692,1.14,0.299052,0.13845996,0.13845996,92519.2814777943,1947.48,132.580091252345,0.75,0,0.75,173.029
"Valid","MMG",882,970,1497,,,,,,0.407734342160572,0.589178356713427,88,5,74,69,24.56,8.6064,26,12,72,60,55.96,7.0576,55,10.811,183.84,173.029,54.320921,19.14436524,55.845,1799,3695,1896,2022.62,310.4052,1811,3,13,10,8.7,1.892,8,2,6,4,3.72,0.7568,4,84,190,106,126.42,18.6648,132,1.22,2.36,1.14,1.8661,0.125906,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,6,6,4.28,2.3048,6,14,14,0.7,1.33,0,3,20,17,7.2,2.352,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.52,1.5488,4,0,0,0,0,0,4,9,5,4.62,0.8308,4,7.1725,32.365,25.1925,11.51145,2.956281,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.414144076,0.93333509016,2.1106628,166,229,63,213.04,22.9824,229,4,0.70950687100267,0.678062535745825,0.670511797719526,0.670039391058091,0.670000976229405,2,0.22,4.28,0.7,0.277777777777778,0.030555555555556,0.594444444444444,0.097222222222222,0.277400390009806,0.010611603183025,7.64946630632696,13.18,4,0.67,0.05,24.56,5.12930816387551,54.320921,11.7861526574216,1.8661,0.064508381734469,0.094711262607018,1.3005,0.123171997020427,0.95,1.3005,0.123171997020427,1.14,0.36398,0.17907916,0.17907916,86406.7400305207,2022.84,180.178804943978,0.75,0,0.75,173.029
"Valid","MMG",883,926,1507,,,,,,0.38744769874477,0.585932315859323,43,5,39,34,22.18,7.5592,26,12,72,60,56.22,7.0388,55,10.811,88.90585,78.09485,47.949655,16.3410082,55.845,1728,2348,620,1927.59,184.9804,1811,3,13,10,8.82,1.8628,8,2,5,3,3.62,0.7128,4,84,190,106,124.84,17.9864,132,1.22,2.04,0.82,1.8404,0.089216,1.83,2,0,2,0,2,1,1,0.22,0.3432,0,0,8,8,4.4,2.344,6,0,0,0,0,0,3,10,7,6.62,2.0272,8,0,0,0,0,0,5,5,1.1,1.716,0,0,9,9,3.4,1.524,4,0,0,0,0,0,2,9,7,4.5,0.76,4,7.1725,32.365,25.1925,11.24135,2.534838,10.73,1.524,1.524,0.33528,0.5230368,0,0,2.1106628,2.1106628,1.504524535,0.8607163363,2.1106628,166,229,63,213,22.96,229,4,0.745788173679363,0.717112924395829,0.710405759301234,0.710027816874115,0.710000579296712,2,0.22,4.4,0,0.302114803625378,0.033232628398792,0.664652567975831,0,0.154730696472182,0.007627174122438,6.57784214099075,13.3,4,0.71,0.01,22.18,4.7605962735775,47.949655,10.2093668558925,1.8404,0.058042206987674,0.095872661526827,1.3025,0.124874141638692,0.95,1.3025,0.124874141638692,0.82,0.28352,0.12793536,0.12793536,99119.0383778515,1927.81,124.612052598535,0.75,0,0.75,78.09485
